MCSID	GDHTYP00	GDHTYS00	GDRELP00	GDNATM00	GDMINH00	GDNATF00	GDFINH00	GDOTHS00	GDNOCM00	GDTOTS00	GDNSIB00	GDHSIB00	GDSSIB00	GDASIB00	GDFSIB00	GDGPAR00	GDOTHA00	GDNUMH00	GDTOTP00
M30294B	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30295C	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30296D	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30297E	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30304L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	5	6
M30305M	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30306N	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30310J	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30314N	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	5	6
M30316Q	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30317R	2	1	1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M30319T	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30320L	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30321M	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30322N	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30324Q	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30326S	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30328U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30329V	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	5	6
M30332Q	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M30338W	15	2	-1	1	1	-1	-1	3	1	4	1	1	2	2	2	2	2	6	7
M30341R	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30342S	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30344U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30346W	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30348Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	6	7
M30350S	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30353V	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30354W	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30356Y	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30361V	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30363X	-1	-1	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	1	2
M30365Z	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30366A	15	2	-1	1	1	-1	-1	4	1	5	1	2	2	2	2	2	2	7	8
M30367B	2	1	1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M30368C	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30371X	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	1	2	7	8
M30377D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30378E	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30380Y	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30391B	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30392C	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30394E	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	1	6	7
M30395F	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30396G	1	1	2	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30398J	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30401L	2	1	1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	6	7
M30402M	2	1	2	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	5	6
M30403N	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	3	4
M30404P	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30407S	-1	-1	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	1	2
M30408T	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30410M	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30414R	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30415S	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30417U	11	1	1	-1	-1	-1	-1	1	1	2	1	2	2	2	2	1	1	6	7
M30419W	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	2	2	5	6
M30421Q	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30423S	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30431S	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30433U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30434V	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30435W	2	1	2	1	1	-1	-1	4	1	5	1	1	2	2	2	2	2	7	8
M30440T	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30441U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30443W	15	2	-1	1	1	1	1	0	1	1	2	2	2	2	2	1	2	3	4
M30449C	2	1	1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	3	4
M30450V	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30452X	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30455A	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30458D	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	1	2	4	5
M30460X	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30462Z	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30463A	20	2	-1	-1	-1	-1	-1	1	1	2	1	2	2	2	2	1	2	3	4
M30465C	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	1	2	7	8
M30466D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30468F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30469G	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	2	4	5
M30476F	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M30477G	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	4	5
M30479J	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30484F	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	-2	4	5
M30488K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30490D	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30493G	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30494H	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30495J	2	1	2	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	4	5
M30500N	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30501P	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	1	2	4	5
M30502Q	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30504S	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M30511R	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30515V	16	2	-1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	2	3
M30516W	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30517X	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30518Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30519Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30521T	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30523V	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M30524W	15	2	-1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	5	6
M30525X	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30527Z	2	1	1	1	1	-1	-1	2	1	3	1	1	2	2	2	2	2	5	6
M30531V	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30532W	1	1	1	1	1	1	1	6	2	8	1	2	2	2	2	2	2	10	12
M30540W	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30541X	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30542Y	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30543Z	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30545B	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30546C	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30549F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30551Z	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30552A	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30553B	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30554C	2	1	1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	5	6
M30557F	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30559H	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30560A	2	1	1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	3	4
M30564E	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30565F	5	1	1	-1	-1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30568J	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30569K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30571D	-1	-1	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	2	3
M30573F	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30575H	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30578L	1	1	1	1	1	1	1	6	1	7	1	2	2	2	2	2	2	9	10
M30583H	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30584J	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30585K	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30587M	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30592J	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30593K	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30594L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30598Q	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30601S	-1	-1	-1	-1	-1	1	1	3	1	4	1	2	2	2	2	2	2	5	6
M30602T	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30604V	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30613W	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30614X	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M30615Y	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30616Z	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30618B	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30620V	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30621W	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30622X	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30623Y	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30624Z	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30626B	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30630X	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M30631Y	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30632Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30633A	1	1	2	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30634B	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	-2	4	5
M30637E	2	1	1	1	1	-1	-1	3	1	4	2	1	2	2	2	2	2	6	7
M30640Z	-1	-1	-1	-1	-1	1	1	0	1	1	2	2	2	2	2	2	2	1	2
M30642B	2	1	2	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	3	4
M30644D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30646F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30647G	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	2	2	5	6
M30648H	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	4	5
M30650B	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30655G	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30656H	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M30660D	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30662F	15	2	-1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	5	6
M30663G	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30665J	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30667L	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	2	2	5	6
M30671G	16	2	-1	-1	-1	1	1	1	1	2	1	2	2	2	2	2	2	3	4
M30674K	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30675L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30679Q	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30680H	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30681J	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30685N	5	1	2	-1	-1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30686P	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30687Q	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30690K	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30695Q	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30702W	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	1	2	6	7
M30703X	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30710W	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30711X	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30712Y	16	2	-1	-1	-1	1	1	1	1	2	1	2	2	2	2	2	2	3	4
M30719F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30720Y	2	1	2	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	4	5
M30721Z	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30726E	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30727F	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30730A	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30732C	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30736G	15	2	-1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	5	6
M30737H	12	1	2	-1	-1	-1	-1	0	1	1	2	2	2	2	2	1	1	3	4
M30738J	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30739K	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30742E	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30745H	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30748L	5	1	1	-1	-1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30750E	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30751F	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30752G	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30755K	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30758N	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30759P	15	2	-1	1	1	-1	-1	4	1	5	1	2	2	2	2	2	2	6	7
M30760G	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30761H	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30762J	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30766N	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30772L	15	2	-1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	5	6
M30774N	2	1	1	1	1	-1	-1	2	1	3	2	1	2	2	2	2	2	5	6
M30775P	15	2	-1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	5	6
M30776Q	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30778S	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30779T	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30780L	15	2	-1	1	1	-1	-1	4	1	5	1	2	2	2	2	2	2	6	7
M30783P	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30785R	15	2	-1	1	1	-1	-1	3	1	4	2	1	2	2	2	2	2	5	6
M30787T	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30788U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30789V	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30790N	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30791P	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30794S	16	2	-1	-1	-1	1	1	1	1	2	1	2	2	2	2	2	2	3	4
M30799X	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M30808F	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30812B	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30814D	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30815E	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30816F	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30817G	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30819J	15	2	-1	1	1	-1	-1	3	1	4	1	2	1	2	2	2	2	5	6
M30826H	1	1	1	1	1	1	1	5	1	6	1	2	2	2	2	2	2	8	9
M30827J	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30836K	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30838M	2	1	1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	4	5
M30839N	2	1	1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M30840F	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30842H	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30844K	15	2	-1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	4	5
M30847N	2	1	2	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M30848P	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30849Q	1	1	1	1	1	1	1	6	1	7	1	2	2	2	2	2	2	9	10
M30850H	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30851J	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30852K	1	1	1	1	1	2	1	0	1	1	2	2	2	2	2	2	2	3	4
M30853L	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30854M	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30861L	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30863N	-1	-1	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	1	2
M30866R	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30867S	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30868T	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	4	5
M30869U	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30870M	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30871N	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30872P	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30874R	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30877U	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30878V	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M30881Q	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30882R	15	2	-1	1	1	-1	-1	3	1	4	1	2	2	2	2	2	2	5	6
M30897Y	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30903D	17	2	-1	-1	-1	-1	-1	1	1	2	2	2	2	1	2	2	2	4	5
M30905F	1	1	1	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30908J	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30909K	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30910C	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30915H	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30916J	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30919M	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30920E	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30921F	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30928N	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30934L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	5	6
M30935M	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30938Q	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30939R	1	1	2	1	1	1	1	4	1	5	1	2	2	2	2	2	2	7	8
M30943M	2	1	2	1	1	-1	-1	2	1	3	1	1	2	2	2	2	2	5	6
M30944N	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	9	10
M30945P	2	1	1	1	1	-1	-1	2	1	3	1	1	2	2	2	2	2	5	6
M30948S	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	1	2	7	8
M30949T	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30954Q	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30955R	16	2	-1	-1	-1	1	1	0	2	2	2	2	2	2	2	2	2	3	5
M30956S	2	1	1	1	1	-1	-1	2	1	3	1	2	2	2	2	2	2	5	6
M30958U	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30964S	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30966U	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30968W	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30969X	20	2	-1	-1	-1	-1	-1	0	1	1	2	2	2	2	2	1	2	2	3
M30975V	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30976W	1	1	1	1	1	1	1	3	1	4	1	2	2	2	2	2	2	6	7
M30977X	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M30980S	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	4	5
M30981T	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30982U	15	2	-1	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	3	4
M30983V	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30988A	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	2	2	5	6
M30989B	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M30991V	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M30998C	-1	-1	-1	-1	-1	-1	-1	0	0	0	2	2	2	2	2	2	2	0	0
M30999D	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M31000B	15	2	-1	1	1	-1	-1	1	1	2	2	1	2	2	2	2	2	3	4
M31002D	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M31004F	2	1	2	1	1	-1	-1	1	1	2	1	2	2	2	2	2	2	4	5
M31007J	2	1	2	1	1	-1	-1	2	1	3	1	1	2	2	2	2	2	5	6
M31013G	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M31016K	15	2	-1	1	1	-1	-1	0	1	1	2	2	2	2	2	2	2	2	3
M31017L	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	4	5
M31019N	1	1	1	1	1	1	1	0	1	1	2	2	2	2	2	2	2	3	4
M31025L	-1	-1	-1	-1	-1	-1	-1	3	1	4	1	1	2	2	2	2	2	4	5
