MCSID	GPNUM00	GDEEA00	GDEWA00	GDESA00	GDENA00	GD06E00	GD11E00	GD08E00	GDRES00	GDREL00	GDAGI00	GDGAI00	GDSAM00	GDLST00
M20798R	1	-1	-1	-1	-1	-1	-1	-1	1	7	37	3	-1	-1
M34500E	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M19178A	1	-1	-1	-1	-1	4	4	4	1	7	46	4	1	1
M27315N	1	-1	-1	-1	-1	4	4	4	1	7	48	4	1	1
M27315N	2	-1	-1	-1	-1	-1	-1	-1	2	7	47	4	-1	-1
M23557N	1	-1	-1	-1	-1	4	4	4	1	7	46	4	1	1
M24505E	1	-1	-1	-1	-1	4	4	4	1	7	41	4	1	1
M35787P	1	-1	-1	-1	-1	4	4	4	1	7	41	4	1	1
M20310D	1	-1	-1	-1	-1	-1	-1	-1	1	7	39	3	-1	-1
M14192C	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M14192C	3	-1	-1	-1	-1	1	1	1	8	10	48	4	1	2
M32485Q	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M32485Q	2	-1	-1	-1	-1	1	1	1	2	7	42	4	1	2
M13651E	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M23338D	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M18761F	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M18761F	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M24448N	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M24448N	4	1	-1	-1	-1	1	1	1	8	10	53	5	-1	-1
M24094G	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M24094G	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M30128N	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M28429B	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M28429B	5	-1	-1	-1	-1	1	1	1	26	20	45	4	1	2
M23444E	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M23444E	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M23942T	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	2
M23942T	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M28659P	2	-1	-1	-1	-1	1	1	1	2	7	34	3	1	1
M24202S	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M23609H	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M17977R	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M35197X	1	-1	-1	-1	-1	-1	-1	-1	1	7	47	4	-1	-1
M28698W	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M32529K	1	-1	-1	-1	-1	4	4	4	1	7	47	4	1	1
M12354U	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M12354U	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M30150L	1	-1	-1	-1	-1	4	4	4	1	7	43	4	1	1
M13393F	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M13393F	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M26629Z	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M22512V	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M22512V	5	-1	-1	-1	-1	1	1	1	8	10	33	3	1	2
M10818X	1	-1	-1	-1	-1	4	4	4	1	7	37	3	1	1
M18743D	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M18743D	3	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M12442T	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M25102T	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M25102T	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M14284F	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M14284F	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M29123Q	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M32640H	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M28424W	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M35315K	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M34107Z	6	-1	-1	-1	-1	1	1	1	8	10	55	5	1	2
M18196Y	1	-1	-1	-1	-1	4	4	4	1	7	48	4	2	1
M17786L	1	-1	-1	-1	-1	4	4	4	1	7	44	4	1	1
M33708Q	2	-1	-1	-1	-1	4	5	5	2	7	52	5	1	2
M33708Q	1	-1	-1	-1	-1	4	5	5	1	7	43	4	1	1
M33210T	2	-1	-1	-1	-1	4	5	5	2	7	71	5	2	2
M33210T	1	-1	-1	-1	-1	3	3	3	1	7	44	4	2	1
M30553B	1	-1	-1	-1	-1	4	4	4	1	7	41	4	1	1
M30553B	2	-1	-1	-1	-1	4	4	4	2	7	40	4	1	2
M24287P	1	-1	-1	-1	-1	4	4	4	1	7	51	5	1	1
M14268F	1	-1	-1	-1	-1	4	5	5	1	7	53	5	2	1
M10022T	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M10022T	1	-1	-1	-1	-1	4	4	4	1	7	42	4	1	1
M27406Q	2	-1	-1	-1	-1	4	5	5	2	7	49	4	1	2
M31802D	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M31802D	6	1	-1	-1	-1	1	1	1	8	10	60	5	-1	-1
M11926E	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M26559C	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M26559C	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M20875M	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M29276G	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M29276G	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M25235F	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M17741X	4	-1	-1	-1	-1	1	1	1	8	10	41	4	1	2
M20006Y	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M11432M	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M19145R	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M19145R	2	-1	-1	-1	-1	1	1	1	2	7	59	5	1	2
M34920W	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M22976Z	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M30450V	1	-1	-1	-1	-1	3	3	3	1	7	42	4	1	1
M23617H	1	-1	-1	-1	-1	2	2	2	1	7	41	4	1	1
M21964R	1	-1	-1	-1	-1	4	5	5	1	7	46	4	1	1
M27598P	2	-1	-1	-1	-1	3	3	3	2	7	52	5	1	2
M27598P	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M35207G	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M35207G	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M10471Q	1	-1	-1	-1	-1	3	3	3	1	7	44	4	1	1
M29696Y	1	-1	-1	-1	-1	1	1	1	1	7	34	3	1	1
M25310Z	10	-1	-1	-1	-1	1	1	1	10	17	54	5	1	2
M28444A	1	-1	-1	-1	-1	5	7	6	1	7	52	5	1	1
M27428W	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M27428W	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M13650D	1	-1	-1	-1	-1	4	4	4	1	7	46	4	1	1
M13650D	4	9	-1	-1	-1	4	4	4	2	7	49	4	-1	-1
M31110G	2	-1	-1	-1	-1	-1	-1	-1	1	7	37	3	-1	-1
M14581M	2	-1	-1	-1	-1	4	4	4	2	7	41	4	1	2
M33888K	1	-1	-1	-1	-1	4	4	4	1	7	37	3	1	1
M22582K	2	-1	-1	-1	-1	4	4	4	2	7	44	4	1	2
M22582K	1	-1	-1	-1	-1	4	4	4	1	7	38	3	1	1
M22312P	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M31016K	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M21255T	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M21255T	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M19792S	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M19792S	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M28515Y	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M26134F	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M32775X	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M32775X	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M34858H	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M13209Q	1	-1	-1	-1	-1	2	2	2	2	7	54	5	1	2
M17032Z	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M17032Z	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M23347E	3	-1	-1	-1	-1	1	1	1	2	7	43	4	1	1
M26955L	1	-1	-1	-1	-1	1	1	1	1	7	34	3	1	1
M26955L	9	1	-1	-1	-1	1	1	1	26	20	36	3	-1	-1
M13273Y	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M23129W	2	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M35008B	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M19779V	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M19779V	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M21817F	2	-1	-1	-1	-1	4	5	5	2	7	50	5	1	4
M26304F	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	2
M26304F	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M30719F	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M30719F	2	-1	-1	-1	-1	1	1	1	2	7	41	4	1	2
M15005N	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M31034M	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M20817B	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M20817B	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M12736E	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M12736E	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M26265R	4	-1	-1	-1	-1	1	1	1	2	7	41	4	1	2
M30854M	1	-1	-1	-1	-1	-1	-1	-1	1	7	41	4	-1	-1
M16551P	5	1	-1	-1	-1	1	1	1	8	10	60	5	-1	-1
M34418M	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M34418M	2	-1	-1	-1	-1	1	1	1	2	7	41	4	1	2
M11109D	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M30441U	2	-1	-1	-1	-1	1	1	1	2	7	42	4	1	2
M30441U	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M22666N	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M22666N	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M12883Q	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M12883Q	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M22969A	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	1
M25915Y	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M25915Y	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M23640G	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M23640G	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M10273L	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M10273L	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M23654N	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M23654N	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M14456H	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M12357X	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M19985Z	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M29921N	4	1	-1	-1	-1	1	1	1	26	20	36	3	1	4
M29921N	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M30604V	1	-1	-1	-1	-1	3	3	3	1	7	37	3	2	2
M30604V	2	-1	-1	-1	-1	3	3	3	2	7	47	4	2	1
M32327B	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M20782H	1	-1	-1	-1	-1	3	3	3	1	7	40	4	1	1
M16576Y	2	-1	-1	-1	-1	1	1	1	2	7	39	3	1	2
M16576Y	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M12316N	2	-1	-1	-1	-1	3	3	3	2	7	62	5	1	2
M12316N	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M28820E	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M20373U	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M18819G	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M18819G	2	-1	-1	-1	-1	1	1	1	2	7	39	3	1	2
M12261Q	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M35092P	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M23434C	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M22377G	1	-1	-1	-1	-1	4	4	4	1	7	45	4	1	1
M22377G	4	-1	-1	-1	-1	4	4	4	2	7	49	4	1	2
M10210V	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M23582P	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M25753Y	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M25753Y	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M29703E	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M29703E	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M12646D	1	-1	-1	-1	-1	5	7	6	1	7	44	4	1	1
M12655E	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M32547M	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M32547M	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M33742S	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M24351E	2	-1	-1	-1	-1	1	1	1	2	7	46	4	2	2
M24351E	1	-1	-1	-1	-1	1	1	1	1	7	42	4	2	1
M19552C	7	1	-1	-1	-1	1	1	1	8	10	33	3	2	2
M19552C	1	-1	-1	-1	-1	1	1	1	1	7	37	3	2	1
M34015W	1	-1	-1	-1	-1	1	1	1	1	7	50	5	2	1
M34015W	2	-1	-1	-1	-1	1	1	1	2	7	55	5	2	2
M17908C	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M17908C	2	-1	-1	-1	-1	1	1	1	2	7	37	3	1	2
M13156U	1	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M13156U	2	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M15519K	1	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M15519K	2	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M31032K	1	-1	-1	-1	-1	4	4	4	1	7	46	4	1	1
M26987U	1	-1	-1	-1	-1	4	4	4	1	7	37	3	1	1
M20892N	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M20892N	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M35547Z	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M35547Z	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M29200L	2	-1	-1	-1	-1	5	9	8	2	7	44	4	1	2
M29200L	1	-1	-1	-1	-1	1	1	1	1	7	57	5	1	1
M18988Y	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M18988Y	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M29670N	1	-1	-1	-1	-1	-1	-1	-1	1	7	55	5	-1	-1
M35744C	4	-1	-1	-1	-1	1	1	1	8	10	45	4	1	2
M35744C	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M19631A	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M14436D	4	1	-1	-1	-1	1	1	1	-2	6	40	4	1	4
M14436D	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M18321K	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M18321K	4	-1	-1	-1	-1	1	1	1	8	10	48	4	1	2
M17016Z	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M17016Z	5	-1	-1	-1	-1	1	1	1	8	10	59	5	1	2
M25288U	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M25288U	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M22177A	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M20509S	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M20509S	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M13269C	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M28832J	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
