MCSID	GCNUM00	GCCHIC100	GCNAEX00	GCNAEG1	GCNAEG2	GCNAEG3	GCNAAS0A	GCNAAS0B	GCNAAS0C	GCNAAS0D	GCNAAS0E	GCNAAS0F	GCNAAS0G	GCNAAS0H	GCNAAS0I	GCNAAS0J
M24841T	1	1	5	2	2	4	5	1	6	6	6	6	6	3	5	6
M24844W	1	1	5	2	2	4	3	6	6	6	6	6	6	6	6	6
M24845X	1	1	5	2	1	4	5	1	3	4	1	6	6	6	6	6
M24850U	1	1	5	2	1	4	3	2	2	3	4	4	3	1	1	4
M24852W	1	1	5	2	1	4	4	1	3	4	1	5	4	4	4	3
M24855Z	1	1	5	2	1	4	5	1	3	4	3	5	6	4	3	4
M24856A	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M24858C	1	1	5	2	1	5	5	4	4	2	3	5	1	5	4	5
M24863Z	1	1	5	2	1	4	5	1	2	4	1	5	4	4	2	3
M24865B	1	1	5	1	1	5	5	1	3	4	3	5	4	3	3	2
M24867D	1	1	6	1	2	3	5	5	4	3	4	2	4	5	3	2
M24868E	1	1	6	6	6	4	5	1	3	4	1	5	4	4	2	6
M24869F	1	1	5	2	1	4	5	1	3	4	1	5	3	4	2	5
M24870Y	1	1	6	2	5	5	3	4	5	3	4	3	2	4	5	2
M24871Z	1	1	5	2	1	4	5	1	3	6	6	6	6	6	6	6
M24875D	1	1	5	2	1	4	5	1	3	5	1	5	4	4	3	5
M24876E	1	1	5	2	1	4	5	3	3	4	1	6	6	6	6	6
M24880A	1	1	5	2	1	4	5	1	3	4	4	5	4	6	6	6
M24891D	1	1	5	4	1	4	5	1	3	4	1	6	6	6	6	6
M24896J	1	1	5	2	1	5	5	1	3	4	6	5	6	5	6	6
M24899M	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M24900M	1	1	5	2	1	3	5	5	3	3	6	3	4	6	6	6
M24903Q	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	6
M24907U	1	1	5	2	1	4	5	1	5	4	3	5	4	4	4	3
M24912R	1	1	5	2	1	3	5	1	3	4	1	5	5	4	5	2
M24914T	1	1	5	2	3	4	5	4	3	4	2	4	4	3	4	3
M24916V	1	1	5	2	1	4	5	1	3	3	2	2	4	1	6	6
M24919Y	1	1	5	2	1	4	5	2	6	6	6	6	6	6	6	6
M24920R	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	2
M24921S	1	1	5	2	1	4	4	4	3	1	5	3	4	2	5	6
M24922T	1	1	5	2	1	6	2	2	3	5	1	2	3	2	4	1
M24923U	1	1	5	2	1	4	5	1	3	5	1	5	4	4	3	5
M24932V	1	1	5	2	3	4	5	1	1	5	1	6	5	4	2	6
M24934X	1	1	5	2	1	4	5	1	3	4	1	6	4	3	3	3
M24935Y	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M24942X	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M24944Z	1	1	5	2	1	4	5	6	6	6	6	2	5	1	5	1
M24945A	1	1	5	2	1	3	5	1	5	4	1	6	6	6	6	6
M24947C	1	1	5	2	5	3	1	3	4	5	3	6	6	6	6	6
M24952Z	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M24954B	1	1	5	2	1	4	5	4	5	3	5	5	3	1	1	3
M24958F	1	1	5	2	1	4	5	1	3	4	1	5	2	4	6	3
M24962B	1	1	5	2	1	4	5	1	3	4	2	5	4	3	4	5
M24963C	1	1	5	2	1	4	5	1	3	5	1	6	6	6	6	6
M24966F	1	1	5	2	1	5	5	4	5	4	3	4	6	6	6	6
M24967G	1	1	5	2	1	4	3	1	2	4	1	5	3	2	4	6
M24968H	1	1	5	2	1	5	1	2	3	2	4	3	4	4	4	3
M24971C	1	1	5	2	1	4	1	1	3	2	1	5	4	4	2	5
M24972D	1	1	5	2	1	4	3	1	3	4	4	5	4	4	4	5
M24973E	1	1	5	2	1	4	5	1	3	5	1	5	6	6	6	6
M24975G	1	1	5	2	2	3	1	4	3	1	4	1	4	5	1	2
M24978K	1	1	5	2	1	4	5	4	3	2	4	5	3	4	2	2
M24982F	1	1	5	2	1	3	5	1	3	4	1	6	4	4	6	6
M24990F	1	1	5	2	1	4	5	1	3	4	1	4	4	4	2	5
M24991G	1	1	5	2	1	4	5	1	3	4	3	5	2	4	3	2
M24992H	1	1	5	2	1	4	5	1	3	4	3	5	4	4	2	5
M24994K	1	1	5	2	1	4	5	1	3	4	6	5	4	4	2	6
M25000N	1	1	5	2	1	4	5	1	3	3	1	5	5	6	6	2
M25003R	1	1	5	2	1	4	4	3	6	1	5	2	3	6	5	3
M25004S	1	1	5	2	1	4	5	3	3	2	3	3	2	2	3	4
M25007V	1	1	5	2	4	4	5	3	4	1	5	3	5	1	5	6
M25015V	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25017X	1	1	5	2	1	4	5	1	3	4	1	5	4	3	5	1
M25024W	1	1	5	2	2	4	5	1	5	4	1	3	3	4	4	3
M25025X	1	1	5	2	1	3	2	1	4	6	2	2	5	3	2	3
M25026Y	1	1	5	2	1	4	1	3	2	1	3	1	3	4	3	4
M25027Z	1	1	5	2	1	4	5	1	3	5	1	5	6	4	6	6
M25037B	1	1	5	2	1	4	5	1	5	1	6	2	4	1	4	3
M25038C	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M25039D	1	1	5	2	1	4	1	1	3	4	1	2	4	4	2	3
M25040W	1	1	5	2	1	3	5	5	4	3	4	5	5	5	5	2
M25043Z	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M25047D	1	1	5	2	1	4	5	3	3	4	1	5	4	4	4	2
M25049F	1	1	5	2	1	5	5	4	1	4	1	3	4	6	5	2
M25050Y	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M25054C	1	1	5	2	1	3	5	2	5	4	6	6	4	6	6	6
M25057F	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25058G	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M25059H	1	1	5	2	3	4	5	4	4	3	4	5	3	4	5	5
M25060A	1	1	5	2	1	3	5	1	5	5	4	5	1	5	2	3
M25062C	1	1	5	2	1	4	5	6	3	4	1	5	4	4	2	6
M25064E	1	1	5	2	1	3	5	5	5	1	4	3	2	3	3	4
M25067H	1	1	5	2	6	4	5	1	3	4	1	5	4	1	5	5
M25069K	1	1	5	2	1	4	5	5	3	5	1	5	4	4	4	5
M25070C	1	1	5	2	1	4	5	4	3	4	2	5	2	4	5	2
M25072E	1	1	5	2	1	4	5	1	4	4	5	3	6	6	6	6
M25073F	1	1	5	2	1	4	5	1	3	4	1	6	6	6	6	6
M25074G	1	1	5	2	1	4	5	3	4	3	4	2	2	1	5	6
M25076J	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M25079M	1	1	5	2	1	4	5	2	3	4	1	5	4	4	2	5
M25082G	1	1	5	2	1	4	5	1	3	4	1	5	4	2	6	6
M25084J	1	1	5	2	1	4	5	1	3	4	1	5	3	2	4	3
M25086L	1	1	5	2	1	3	5	1	3	4	1	5	4	4	2	6
M25087M	1	1	5	2	1	6	5	1	6	4	1	5	6	4	6	5
M25095M	1	1	5	2	1	4	5	2	3	4	4	3	4	4	1	2
M25096N	1	1	5	2	1	4	5	1	3	2	3	2	6	6	6	6
M25099R	1	1	5	2	1	3	5	2	4	2	6	6	6	6	6	6
M25102T	1	1	5	2	1	4	5	4	2	4	3	3	5	6	2	5
M25104V	1	1	5	2	1	3	5	2	4	5	4	2	3	2	4	3
M25111U	1	1	5	2	1	4	5	3	5	6	2	4	5	4	6	3
M25112V	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25114X	1	1	5	2	1	2	5	4	4	1	2	6	6	6	6	6
M25118B	1	1	5	2	1	4	5	1	4	2	4	1	5	3	2	3
M25119C	1	1	5	2	1	3	5	1	3	4	1	5	4	5	6	6
M25122X	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M25124Z	1	1	5	2	1	4	5	1	3	4	1	5	4	3	4	2
M25128D	1	1	5	2	1	4	5	1	3	4	1	5	1	4	3	2
M25130X	1	1	5	2	1	4	5	1	3	4	5	5	3	4	4	3
M25133A	1	1	6	6	6	6	2	3	3	3	3	2	3	3	3	3
M25134B	1	1	5	2	1	4	5	1	3	4	1	4	3	2	4	3
M25137E	1	1	5	2	1	4	5	1	3	3	1	6	4	4	2	6
M25138F	1	1	5	2	1	4	5	4	5	3	5	2	4	4	4	3
M25140Z	1	1	5	2	1	4	5	3	3	4	1	4	4	4	2	1
M25142B	1	1	5	2	1	1	3	1	5	6	6	6	6	6	6	1
M25145E	1	1	5	2	1	4	5	1	3	4	1	5	4	4	6	6
M25152D	1	1	5	2	1	4	5	1	3	4	3	5	5	4	4	2
M25163G	1	1	5	2	1	4	5	1	3	4	1	5	6	4	6	6
M25164H	1	1	3	3	1	2	2	3	2	1	3	4	6	2	3	1
M25166K	1	1	5	2	3	3	5	4	4	4	4	2	3	1	1	5
M25167L	1	1	5	2	1	4	5	1	3	5	3	5	4	6	6	6
M25179Q	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M25182K	1	1	5	2	1	4	5	1	3	4	1	5	2	5	2	4
M25185N	1	1	5	2	1	4	5	1	3	4	1	4	4	4	2	6
M25186P	1	1	5	2	1	4	5	1	2	4	3	5	4	4	6	6
M25187Q	1	1	5	2	1	4	5	1	3	2	5	2	2	4	3	1
M25188R	1	1	5	2	1	5	5	2	4	4	3	5	5	2	2	5
M25190K	1	1	5	2	1	4	5	1	3	4	6	6	6	6	6	6
M25195Q	1	1	5	2	1	4	5	1	5	4	3	2	1	3	5	4
M25201V	1	1	5	2	1	4	5	1	3	4	4	5	4	4	3	2
M25203X	1	1	5	2	1	3	5	4	4	3	4	4	3	4	4	5
M25205Z	1	1	5	2	2	2	5	1	4	2	4	3	3	3	2	4
M25207B	1	1	5	2	1	4	2	3	4	1	5	3	6	3	1	4
M25209D	1	1	6	1	1	1	5	1	3	4	6	6	4	6	6	6
M25210W	1	1	6	2	1	4	4	3	1	1	3	5	1	3	3	2
M25219F	1	1	6	6	6	6	5	1	1	4	1	5	5	3	4	5
M25220Y	1	1	5	2	2	3	5	3	4	2	4	5	4	2	1	3
M25221Z	1	1	5	1	1	3	3	2	3	3	5	3	2	4	1	2
M25226E	1	1	5	2	1	4	3	4	3	5	2	3	4	6	6	6
M25229H	1	1	5	2	1	4	5	1	6	4	2	5	4	6	6	2
M25230A	1	1	5	2	1	4	5	1	3	4	1	4	4	4	2	3
M25233D	1	1	5	2	1	4	5	1	3	4	3	2	3	1	3	2
M25235F	1	1	5	2	1	4	2	1	3	4	5	2	2	3	2	3
M25237H	1	1	5	2	1	4	5	1	3	4	1	5	4	3	3	5
M25242E	1	1	5	2	1	4	5	4	4	2	3	2	5	2	5	3
M25244G	1	1	5	2	1	4	5	1	3	4	3	4	6	6	6	6
M25246J	1	1	5	2	1	5	5	4	3	2	1	5	4	3	6	6
M25247K	1	1	5	2	1	4	5	1	3	3	1	5	6	6	6	6
M25249M	1	1	5	2	1	4	5	1	3	4	6	5	3	6	6	6
M25258N	1	1	5	1	4	2	5	2	5	5	4	3	5	3	5	5
M25259P	1	1	5	2	1	4	5	1	1	4	1	6	6	4	6	3
M25261H	1	1	5	2	1	4	4	1	3	4	3	5	3	4	2	4
M25268Q	1	1	5	2	3	4	1	4	3	6	6	6	6	4	6	6
M25269R	1	1	5	2	1	4	5	3	4	4	2	3	4	6	3	2
M25276Q	1	1	5	2	1	4	6	6	6	6	6	6	6	6	6	6
M25277R	1	1	5	2	1	4	5	1	3	4	1	5	4	4	3	6
M25283P	1	1	5	2	1	4	5	1	3	4	3	5	4	3	5	2
M25284Q	1	1	5	2	1	4	5	2	3	4	6	5	4	3	4	4
M25288U	1	1	5	2	1	4	5	1	3	4	1	4	4	4	5	5
M25296U	1	1	5	2	1	4	5	5	3	3	4	3	2	4	4	1
M25299X	1	1	5	2	1	4	5	1	4	4	1	5	4	2	3	1
M25302Z	1	1	5	2	1	4	5	1	3	5	1	5	4	4	2	2
M25307E	1	1	5	2	1	4	5	3	4	4	3	4	3	2	4	3
M25309G	1	1	5	2	1	4	5	1	3	4	1	5	3	4	2	5
M25312B	1	1	5	2	1	6	5	5	5	4	2	3	5	5	3	4
M25313C	1	1	5	2	1	4	5	1	3	4	1	4	4	4	3	5
M25314D	1	1	5	2	1	4	5	1	3	4	3	6	6	6	6	6
M25316F	1	1	5	2	1	4	5	1	3	4	1	5	3	6	6	6
M25323E	1	1	5	2	1	5	4	5	3	4	1	5	6	6	6	6
M25336K	1	1	5	2	1	4	5	1	3	5	3	5	4	5	6	6
M25337L	1	1	5	2	1	4	5	4	3	4	4	3	5	1	4	5
M25338M	1	1	5	2	1	4	5	6	3	5	3	4	2	6	3	6
M25341G	1	1	5	2	1	4	5	1	3	6	1	5	6	4	6	6
M25354M	1	1	5	2	1	4	5	3	5	4	4	5	6	4	6	6
M25355N	1	1	5	2	1	5	5	5	4	3	2	4	5	4	4	1
M25358R	1	1	5	2	1	6	5	2	4	4	5	5	2	1	3	3
M25365Q	1	1	5	2	1	4	1	1	3	3	1	5	4	4	2	4
M25368T	1	1	5	2	1	4	2	3	4	2	4	2	5	4	1	3
M25375S	1	1	5	2	1	4	5	1	3	4	4	3	5	2	4	2
M25376T	1	1	5	2	1	4	5	1	3	4	4	5	2	5	4	5
M25379W	1	1	5	2	1	4	5	1	4	5	3	4	4	5	6	6
M25386V	1	1	5	2	1	4	4	3	5	2	3	4	1	2	6	6
M25390R	1	1	5	2	3	3	5	3	3	4	4	3	5	3	3	1
M25391S	1	1	5	2	4	2	1	3	6	3	6	6	6	6	6	6
M25394V	1	1	5	6	6	6	5	6	6	6	6	6	6	2	6	6
M25395W	1	1	5	2	1	5	5	3	3	6	5	6	6	6	6	6
M25398Z	1	1	6	6	6	6	3	4	3	4	5	5	3	2	3	4
M25400A	1	1	5	2	1	4	5	3	5	4	3	5	3	1	5	6
M25401B	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	2
M25405F	1	1	5	2	1	4	5	1	3	3	1	5	4	4	5	5
M25408J	1	1	5	2	1	4	5	1	3	2	1	5	4	6	6	6
M25411D	1	1	5	2	1	4	5	4	3	5	5	5	5	1	4	5
M25413F	1	1	5	2	1	4	5	2	3	4	2	4	2	6	6	6
M25415H	1	1	5	2	1	4	5	1	3	4	2	5	3	1	4	3
M25416J	1	1	5	2	1	4	5	1	3	5	1	5	4	4	2	5
M25422G	1	1	5	2	1	4	5	1	3	4	1	5	6	6	5	6
M25423H	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M25426L	1	1	5	2	1	4	5	3	3	4	1	5	2	3	4	3
M25428N	1	1	5	2	1	4	5	2	3	4	6	6	6	6	6	6
M25429P	1	1	5	2	1	3	5	3	3	1	1	5	4	6	6	6
M25432J	1	1	5	2	1	3	5	1	3	4	1	5	1	2	3	4
M25439R	1	1	5	2	1	4	5	1	3	4	1	5	4	2	5	5
M25441K	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M25444N	1	1	5	2	1	4	5	1	3	4	1	6	6	4	2	6
M25450L	1	1	5	2	1	4	5	1	3	4	1	2	4	3	2	3
M25452N	1	1	5	2	1	4	5	2	4	3	1	2	3	2	4	3
M25453P	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M25463R	1	1	5	1	1	4	5	5	4	1	2	3	4	4	3	2
M25464S	1	1	5	2	1	4	5	3	3	4	3	3	5	3	5	4
M25466U	1	1	5	2	1	4	5	3	3	4	2	5	6	6	6	6
M25470Q	1	1	5	2	1	3	5	4	4	3	5	3	5	5	5	3
M25473T	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25474U	1	1	5	2	1	4	5	1	3	4	1	4	4	4	2	6
M25489B	1	1	5	2	1	4	5	1	3	4	2	4	3	5	4	2
M25495Z	1	1	5	2	1	4	5	1	3	4	3	5	5	4	3	2
M25496A	1	1	5	2	1	4	5	1	3	5	1	5	4	6	6	6
M25497B	1	1	5	2	1	4	5	1	6	4	1	5	6	2	6	6
M25499D	1	1	5	2	1	4	5	1	3	5	1	5	4	4	4	5
M25502F	1	1	5	2	1	4	5	3	3	4	1	5	4	4	3	6
M25505J	1	1	5	2	1	4	5	6	3	4	1	5	6	6	6	6
M25507L	1	1	5	2	1	4	5	1	3	4	2	5	1	3	2	5
M25511G	1	1	5	2	1	4	4	2	3	4	3	3	4	4	3	4
M25515L	1	1	5	1	1	4	5	6	3	4	1	5	4	4	5	2
M25516M	1	1	4	4	1	3	2	3	4	1	2	3	4	3	2	3
M25517N	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	3
M25518P	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M25519Q	1	1	5	2	1	4	1	1	2	2	4	2	6	6	6	6
M25520H	1	1	5	2	1	4	5	5	4	3	4	2	5	5	3	3
M25525N	1	1	5	2	1	3	5	3	5	4	4	2	5	4	4	2
M25535Q	1	1	5	2	1	4	5	1	3	4	1	3	6	4	6	6
M25545S	1	1	6	2	1	4	5	1	3	4	1	5	4	4	6	6
M25547U	1	1	5	2	1	4	5	1	3	4	2	5	3	4	3	4
M25548V	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
M25549W	1	1	5	2	1	4	5	1	3	4	4	4	4	2	6	6
M25550P	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M25552R	1	1	5	2	1	4	5	1	3	4	1	5	3	4	3	5
M25555U	1	1	5	2	1	4	4	2	4	2	6	3	4	2	1	1
M25556V	1	1	5	2	1	4	5	1	3	4	6	6	6	6	6	6
M25559Y	1	1	5	2	1	4	5	1	3	5	1	5	3	4	6	6
M25565W	1	1	5	2	1	4	5	1	3	4	1	6	4	6	6	6
M25568Z	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	4
M25573W	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	4
M25574X	1	1	5	2	1	4	5	2	2	5	2	5	4	3	4	6
M25584Z	1	1	5	2	1	4	5	1	3	4	1	5	6	4	5	6
M25587C	1	1	5	2	1	4	6	6	6	6	6	6	6	6	6	6
M25589E	1	1	5	2	1	4	5	1	2	4	1	5	2	3	4	5
M25592Z	1	1	5	2	4	3	4	1	4	1	5	2	5	4	1	2
M25596D	1	1	5	2	2	1	5	1	3	3	1	5	6	6	6	6
M25602J	1	1	5	2	1	5	5	3	5	2	5	2	4	6	6	6
M25608Q	1	1	5	2	1	4	5	3	5	4	1	5	3	4	3	2
M25610J	1	1	5	2	1	4	5	2	3	4	1	5	6	6	6	6
M25611K	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25613M	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25617R	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25618S	1	1	5	2	1	4	5	1	3	4	6	5	4	4	2	6
M25622N	1	1	5	2	1	4	5	1	3	4	1	6	6	6	6	6
M25624Q	1	1	5	2	1	4	5	4	3	1	2	5	5	3	4	5
M25632Q	1	1	5	2	3	5	5	2	3	4	3	5	5	1	5	3
M25641R	1	1	5	2	1	4	6	6	4	2	6	3	5	4	2	1
M25645V	1	1	6	2	1	4	5	2	5	4	1	3	4	4	1	4
M25646W	1	1	5	2	1	4	1	1	2	4	4	6	4	5	3	2
M25647X	1	1	5	2	1	4	5	5	3	4	1	5	5	1	4	2
M25654W	1	1	5	2	1	4	5	1	3	6	1	6	6	6	6	6
M25657Z	1	1	5	2	1	4	1	3	1	6	6	6	6	6	6	6
M25660U	1	1	5	2	1	4	2	3	3	4	3	3	4	2	1	6
M25664Y	1	1	5	2	1	4	5	1	3	4	1	5	3	6	3	6
M25665Z	1	1	5	2	1	4	5	1	4	1	6	6	6	6	6	6
M25666A	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6
M25669D	1	1	5	2	1	4	5	2	3	4	2	4	6	6	6	6
M25672Y	1	1	5	1	1	4	5	1	3	4	2	5	4	4	2	5
M25673Z	1	1	5	2	1	4	5	6	3	4	3	3	6	6	6	6
M25676C	1	1	6	2	1	4	5	1	3	4	2	5	4	3	5	3
M25681Z	1	1	6	6	6	6	5	4	2	3	4	5	5	1	3	4
M25684C	1	1	5	2	1	4	5	1	3	4	1	5	3	4	2	5
M25685D	1	1	5	2	1	3	5	3	5	1	5	3	5	1	4	3
M25687F	1	1	5	2	1	4	2	4	3	4	3	5	2	3	1	4
M25688G	1	1	5	2	1	4	1	3	4	3	2	3	3	1	2	5
M25690A	1	1	5	2	1	4	5	1	3	4	1	5	6	4	2	6
M25692C	1	1	5	2	1	4	5	4	5	5	1	3	5	4	2	2
M25693D	1	1	5	2	1	4	5	1	4	3	1	5	4	4	1	5
M25695F	1	1	5	2	1	4	5	2	3	4	5	1	3	4	4	2
M25697H	1	1	5	2	1	4	5	1	3	3	1	5	4	4	2	5
M25699K	1	1	5	2	1	4	5	2	3	4	1	3	4	4	2	5
M25705Q	1	1	5	2	1	4	5	2	5	3	1	5	4	2	5	1
M25706R	1	1	5	2	2	4	5	1	3	4	6	6	6	6	6	6
M25708T	1	1	5	2	1	4	5	2	3	4	3	4	4	4	6	6
M25710M	1	1	5	2	1	4	5	1	3	2	1	5	1	4	2	3
M25711N	1	1	5	2	1	4	3	2	2	5	3	2	4	3	2	4
M25712P	1	1	5	2	1	4	5	1	3	4	1	5	4	4	4	6
M25715S	1	1	5	2	1	4	5	1	3	4	3	2	5	6	6	6
M25722R	1	1	5	2	1	4	5	1	3	4	1	5	5	4	2	5
M25723S	1	1	5	2	1	3	5	1	3	4	1	3	4	4	6	6
M25724T	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	6
M25734V	1	1	3	2	2	3	1	1	2	3	4	5	4	4	5	4
M25735W	1	1	5	2	1	4	5	6	3	6	3	4	6	6	6	6
M25736X	1	1	5	2	1	4	5	1	3	4	1	5	4	5	3	6
M25740T	1	1	5	2	1	4	5	1	3	4	6	5	4	4	6	6
M25741U	1	1	5	2	1	4	5	1	3	2	1	5	3	2	4	2
M25743W	1	1	5	2	1	4	5	1	3	4	2	3	4	6	6	6
M25746Z	1	1	5	1	1	4	5	2	3	4	3	2	4	2	3	5
M25749C	1	1	5	2	1	4	5	1	3	4	1	5	4	3	5	1
M25753Y	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M25758D	1	1	5	2	1	4	5	1	3	6	6	6	6	6	6	6
M25760X	1	1	5	2	1	4	5	1	3	4	1	5	3	4	2	3
M25761Y	1	1	5	2	1	4	5	1	3	4	1	5	4	3	4	4
M25766D	1	1	5	2	1	4	5	1	3	4	2	3	4	4	2	5
M25767E	1	1	5	2	1	4	5	1	1	4	1	4	4	2	4	5
M25770Z	1	1	5	2	1	4	5	1	4	4	1	2	4	4	2	2
M25782D	1	1	5	2	5	3	5	2	4	6	4	6	5	5	6	6
M25788K	1	1	5	2	1	4	5	2	3	4	1	5	3	4	6	6
M25794H	1	1	5	2	1	4	5	2	3	4	1	5	2	3	4	2
M25795J	1	1	5	2	1	4	5	3	2	3	5	4	2	3	1	5
M25799N	1	1	5	2	3	6	5	1	2	3	4	3	4	4	3	1
M25801P	1	1	5	2	1	4	5	1	3	6	6	5	6	6	6	6
M25808W	1	1	5	2	1	4	5	1	3	4	1	5	4	4	3	1
M25813T	1	1	5	2	1	4	5	4	3	3	4	5	4	2	4	3
M25816W	1	1	5	2	1	6	5	1	5	6	1	6	6	6	6	6
M25818Y	1	1	5	4	4	3	1	3	3	2	4	3	4	2	2	2
M25822U	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	2
M25823V	1	1	5	2	1	4	5	1	2	4	1	5	2	4	3	2
M25824W	1	1	5	2	1	4	5	2	5	3	5	4	3	6	4	4
M25826Y	1	1	5	2	2	4	4	3	5	3	2	3	4	5	5	6
M25828A	1	1	5	2	1	4	5	1	6	4	1	5	4	6	6	6
M25830U	1	1	5	2	1	4	5	1	3	3	2	3	2	6	5	3
M25831V	1	1	5	2	1	4	5	1	5	1	3	5	3	6	6	6
M25833X	1	1	5	2	1	4	5	1	3	4	1	4	6	4	6	6
M25835Z	1	1	5	2	1	4	5	1	3	4	1	6	6	6	6	6
M25837B	1	1	5	2	1	4	3	1	4	1	2	1	3	4	2	3
M25839D	1	1	5	2	1	4	5	1	3	4	1	5	4	2	5	2
M25842Y	1	1	5	2	1	4	5	3	3	4	1	4	4	6	6	6
M25844A	1	1	5	2	1	4	5	1	3	4	1	4	4	2	2	5
M25846C	1	1	5	2	1	4	5	1	3	4	1	5	4	6	6	6
M25847D	1	1	5	2	3	4	6	6	6	6	6	6	6	6	6	6
M25848E	1	1	5	2	1	4	5	1	3	4	1	5	3	4	3	5
M25849F	1	1	5	2	1	4	5	4	5	3	5	2	4	1	4	4
M25850Y	1	1	6	6	6	6	5	1	3	4	1	5	4	4	3	6
M25853B	1	1	5	2	1	4	5	2	3	4	2	4	5	4	4	3
M25860A	1	1	5	2	1	5	5	6	1	1	4	2	5	6	4	3
M25861B	1	1	5	2	1	6	5	2	3	1	4	2	5	5	5	3
M25864E	1	1	5	2	1	4	5	1	1	4	1	5	6	6	6	6
M25866G	1	1	5	2	1	4	1	1	3	4	3	5	3	4	3	5
M25867H	1	1	5	2	1	4	3	2	3	4	1	6	6	6	6	6
M25868J	1	1	5	1	1	4	5	3	3	3	3	5	5	3	1	2
M25872E	1	1	5	2	1	4	5	4	3	1	4	3	3	4	2	5
M25873F	1	1	5	2	1	4	3	1	3	5	4	5	5	2	4	2
M25878L	1	1	5	2	1	3	1	2	3	3	2	3	2	5	2	3
M25890G	1	1	5	2	1	4	5	3	3	4	2	2	4	4	1	5
M25894L	1	1	5	2	1	4	5	1	3	4	1	5	4	4	2	5
M25897P	1	1	5	2	1	4	1	4	4	4	2	5	4	2	4	4
M25899R	1	1	5	1	1	4	1	1	2	1	1	2	3	6	6	6
M25901S	1	1	5	2	1	5	1	2	3	3	2	5	4	3	3	2
M25905W	1	1	5	2	1	4	5	1	3	3	1	4	3	6	6	6
M25906X	1	1	5	2	1	4	5	4	3	4	1	5	6	2	5	3
M25909A	1	1	5	2	2	4	5	1	3	4	1	2	4	3	2	5
M25910T	1	1	5	2	1	5	5	1	3	4	6	5	6	6	4	6
M25912V	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	5
M25914X	1	1	5	2	1	4	5	1	3	4	1	2	3	5	2	3
M25915Y	1	1	5	2	1	4	5	1	3	2	1	6	6	2	6	6
M25916Z	1	1	5	2	1	4	5	1	3	4	1	4	3	4	2	5
M25919C	1	1	5	2	1	4	5	1	3	4	1	5	4	2	4	5
M25926B	1	1	5	2	1	4	5	1	3	6	6	6	6	6	6	6
M25930X	1	1	5	2	1	4	5	5	5	6	6	6	5	5	6	6
M25937E	1	1	5	2	1	4	5	1	3	4	1	5	4	4	3	4
M25938F	1	1	5	2	1	4	1	1	3	4	1	3	2	3	2	5
M25939G	1	1	5	2	1	4	5	1	3	4	1	5	4	4	5	3
M25942B	1	1	5	2	1	4	5	1	6	6	6	6	6	6	6	6
M25946F	1	1	5	2	1	4	5	1	3	4	6	5	6	6	5	6
M25947G	1	1	5	2	1	4	5	1	4	5	2	4	4	4	3	2
M25949J	1	1	5	2	1	4	5	1	3	6	6	6	6	6	6	6
M25952D	1	1	5	2	1	4	5	1	3	4	1	5	6	6	6	6
M25957J	1	1	5	2	1	4	5	1	3	4	1	4	6	6	6	6
M25963G	1	1	5	2	1	4	4	1	3	4	3	2	5	4	3	4
M25965J	1	1	5	2	1	5	2	4	2	4	3	1	5	2	5	3
